activity_setting_code;activity_setting_desc;activity_type_code;activity_type_desc;activity_unit_type;fin_year;type_weight;setting_weight;activity_price;start_date;end_date
WR;Written correspondence;T04;Mental health sub-acute inpatient or equivalent occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T05;Crisis respite care occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T07;Group programme session attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T08;Care/liaison coordination contacts;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T09;Early psychosis intervention attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T10;Completed needs assessment;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T11;Maximum secure inpatient occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T12;Medium secure inpatient occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T13;Minimum secure inpatient occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T14;Forensic step down occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T15;Court liaison attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T16;Substance abuse withdrawal management/detoxification occupied bed nights (medical);BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T17;Substance abuse detoxification attendances (social);BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T18;Methadone treatment specialist service attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T19;Methadone treatment specialist service attendances (consumers of authorised GPs);BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T20;Substance abuse residential service occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T21;Psychiatric disability rehabilitation occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T22;Day treatment programme attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T23;Day activity programme attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T24;Work opportunity/employment/vocational;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T25;Community mental health residential level 1 occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T26;Community mental health residential level 2 occupied bed nights;BED;2006/07;.0000;1.5000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T27;Residential facility with responsive night support occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T28;Residential facility with awake night support occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T29;Community residential occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T30;Planned respite care occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T31;T32 1.0 0.0 Contact with family/whanau, consumer not present;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T33;Seclusion;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T34;Electroconvulsive therapy;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T35;Did not attend;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T36;Contact with family/whanau, consumer present;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T37;On leave;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T38;Maori-specific interventions only;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T39;Integrated Maori and clinical interventions;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T40;Pacific and other people’s cultural activity;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T41;Other cultural specific activity;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T42;Individual treatment attendances: family/whanau not present;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T43;Community support contacts;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T44;Advocacy;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T45;Peer support;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;TCR;MoH internal;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T46;Triage and/or screening;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T47;Support for family/whanau;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T48;Co-existing disorders residential service occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
WR;Written correspondence;T49;Support for children of parents with mental illness and addictions;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T01;Mental health crisis attendances;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T02;Mental health intensive care inpatient or equivalent occupied bed nights;BED;2006/07;.2500;1.1000;77.1811;2006-07-01;2007-06-30
PH;Telephone;T03;Mental health acute inpatient or equivalent occupied bed nights;BED;2006/07;.2500;1.0000;70.1647;2006-07-01;2007-06-30
PH;Telephone;T04;Mental health sub-acute inpatient or equivalent occupied bed nights;BED;2006/07;.2500;1.0000;70.1647;2006-07-01;2007-06-30
PH;Telephone;T05;Crisis respite care occupied bed nights;BED;2006/07;.2500;1.0000;70.1647;2006-07-01;2007-06-30
PH;Telephone;T07;Group programme session attendances;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T08;Care/liaison coordination contacts;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T09;Early psychosis intervention attendances;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T10;Completed needs assessment;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T11;Maximum secure inpatient occupied bed nights;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T12;Medium secure inpatient occupied bed nights;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T13;Minimum secure inpatient occupied bed nights;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T14;Forensic step down occupied bed nights;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T15;Court liaison attendances;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T16;Substance abuse withdrawal management/detoxification occupied bed nights (medical);BED;2006/07;.2500;1.0000;70.1647;2006-07-01;2007-06-30
PH;Telephone;T17;Substance abuse detoxification attendances (social);BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T18;Methadone treatment specialist service attendances;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T19;Methadone treatment specialist service attendances (consumers of authorised GPs);BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T20;Substance abuse residential service occupied bed nights;BED;2006/07;.2500;1.0000;70.1647;2006-07-01;2007-06-30
PH;Telephone;T21;Psychiatric disability rehabilitation occupied bed nights;BED;2006/07;.2500;1.0000;70.1647;2006-07-01;2007-06-30
PH;Telephone;T22;Day treatment programme attendances;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T23;Day activity programme attendances;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T24;Work opportunity/employment/vocational;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T25;Community mental health residential level 1 occupied bed nights;BED;2006/07;.2500;1.0000;70.1647;2006-07-01;2007-06-30
PH;Telephone;T26;Community mental health residential level 2 occupied bed nights;BED;2006/07;.2500;1.5000;105.2470;2006-07-01;2007-06-30
PH;Telephone;T27;Residential facility with responsive night support occupied bed nights;BED;2006/07;.2500;1.0000;70.1647;2006-07-01;2007-06-30
PH;Telephone;T28;Residential facility with awake night support occupied bed nights;BED;2006/07;.2500;1.0000;70.1647;2006-07-01;2007-06-30
PH;Telephone;T29;Community residential occupied bed nights;BED;2006/07;.2500;1.0000;70.1647;2006-07-01;2007-06-30
PH;Telephone;T30;Planned respite care occupied bed nights;BED;2006/07;.2500;1.0000;70.1647;2006-07-01;2007-06-30
PH;Telephone;T31;T32 1.0 0.0 Contact with family/whanau, consumer not present;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T33;Seclusion;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T34;Electroconvulsive therapy;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T35;Did not attend;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T36;Contact with family/whanau, consumer present;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T37;On leave;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T38;Maori-specific interventions only;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T39;Integrated Maori and clinical interventions;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T40;Pacific and other people’s cultural activity;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T41;Other cultural specific activity;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T42;Individual treatment attendances: family/whanau not present;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T43;Community support contacts;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T44;Advocacy;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T45;Peer support;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;TCR;MoH internal;BED;2006/07;.2500;1.0000;70.1647;2006-07-01;2007-06-30
PH;Telephone;T46;Triage and/or screening;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T47;Support for family/whanau;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T48;Co-existing disorders residential service occupied bed nights;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
PH;Telephone;T49;Support for children of parents with mental illness and addictions;BED;2006/07;.2500;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T01;Mental health crisis attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T02;Mental health intensive care inpatient or equivalent occupied bed nights;BED;2006/07;.0000;1.1000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T03;Mental health acute inpatient or equivalent occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T04;Mental health sub-acute inpatient or equivalent occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T05;Crisis respite care occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T07;Group programme session attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T08;Care/liaison coordination contacts;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T09;Early psychosis intervention attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T10;Completed needs assessment;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T11;Maximum secure inpatient occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T12;Medium secure inpatient occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T13;Minimum secure inpatient occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T14;Forensic step down occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T15;Court liaison attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T16;Substance abuse withdrawal management/detoxification occupied bed nights (medical);BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T17;Substance abuse detoxification attendances (social);BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T18;Methadone treatment specialist service attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T19;Methadone treatment specialist service attendances (consumers of authorised GPs);BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T20;Substance abuse residential service occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T21;Psychiatric disability rehabilitation occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T22;Day treatment programme attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T23;Day activity programme attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T24;Work opportunity/employment/vocational;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T25;Community mental health residential level 1 occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T26;Community mental health residential level 2 occupied bed nights;BED;2006/07;.0000;1.5000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T27;Residential facility with responsive night support occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T28;Residential facility with awake night support occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T29;Community residential occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T30;Planned respite care occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T31;T32 1.0 0.0 Contact with family/whanau, consumer not present;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T33;Seclusion;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T34;Electroconvulsive therapy;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T35;Did not attend;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T36;Contact with family/whanau, consumer present;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T37;On leave;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T38;Maori-specific interventions only;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T39;Integrated Maori and clinical interventions;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T40;Pacific and other people’s cultural activity;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T41;Other cultural specific activity;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T42;Individual treatment attendances: family/whanau not present;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T43;Community support contacts;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T44;Advocacy;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T45;Peer support;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;TCR;MoH internal;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T46;Triage and/or screening;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T47;Support for family/whanau;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T48;Co-existing disorders residential service occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
SM;SMS text messaging;T49;Support for children of parents with mental illness and addictions;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T01;Mental health crisis attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T02;Mental health intensive care inpatient or equivalent occupied bed nights;BED;2006/07;.0000;1.1000;.0000;2006-07-01;2007-06-30
ES;Education sector;T03;Mental health acute inpatient or equivalent occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T04;Mental health sub-acute inpatient or equivalent occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T05;Crisis respite care occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T07;Group programme session attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T08;Care/liaison coordination contacts;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T09;Early psychosis intervention attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T10;Completed needs assessment;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T11;Maximum secure inpatient occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T12;Medium secure inpatient occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T13;Minimum secure inpatient occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T14;Forensic step down occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T15;Court liaison attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T16;Substance abuse withdrawal management/detoxification occupied bed nights (medical);BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T17;Substance abuse detoxification attendances (social);BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T18;Methadone treatment specialist service attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T19;Methadone treatment specialist service attendances (consumers of authorised GPs);BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T20;Substance abuse residential service occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T21;Psychiatric disability rehabilitation occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T22;Day treatment programme attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T23;Day activity programme attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T24;Work opportunity/employment/vocational;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T25;Community mental health residential level 1 occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T26;Community mental health residential level 2 occupied bed nights;BED;2006/07;.0000;1.5000;.0000;2006-07-01;2007-06-30
ES;Education sector;T27;Residential facility with responsive night support occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T28;Residential facility with awake night support occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T29;Community residential occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T30;Planned respite care occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T31;T32 1.0 0.0 Contact with family/whanau, consumer not present;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T33;Seclusion;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T34;Electroconvulsive therapy;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T35;Did not attend;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T36;Contact with family/whanau, consumer present;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T37;On leave;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T38;Maori-specific interventions only;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T39;Integrated Maori and clinical interventions;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T40;Pacific and other people’s cultural activity;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T41;Other cultural specific activity;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T42;Individual treatment attendances: family/whanau not present;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T43;Community support contacts;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T44;Advocacy;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T45;Peer support;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;TCR;MoH internal;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T46;Triage and/or screening;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T47;Support for family/whanau;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T48;Co-existing disorders residential service occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
ES;Education sector;T49;Support for children of parents with mental illness and addictions;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T01;Mental health crisis attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T02;Mental health intensive care inpatient or equivalent occupied bed nights;BED;2006/07;.0000;1.1000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T03;Mental health acute inpatient or equivalent occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T04;Mental health sub-acute inpatient or equivalent occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T05;Crisis respite care occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T07;Group programme session attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T08;Care/liaison coordination contacts;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T09;Early psychosis intervention attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T10;Completed needs assessment;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T11;Maximum secure inpatient occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T12;Medium secure inpatient occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T13;Minimum secure inpatient occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T14;Forensic step down occupied bed nights;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T15;Court liaison attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T16;Substance abuse withdrawal management/detoxification occupied bed nights (medical);BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T17;Substance abuse detoxification attendances (social);BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T18;Methadone treatment specialist service attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T19;Methadone treatment specialist service attendances (consumers of authorised GPs);BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T20;Substance abuse residential service occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T21;Psychiatric disability rehabilitation occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T22;Day treatment programme attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T23;Day activity programme attendances;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T24;Work opportunity/employment/vocational;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T25;Community mental health residential level 1 occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T26;Community mental health residential level 2 occupied bed nights;BED;2006/07;.0000;1.5000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T27;Residential facility with responsive night support occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T28;Residential facility with awake night support occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T29;Community residential occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T30;Planned respite care occupied bed nights;BED;2006/07;.0000;1.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T31;T32 1.0 0.0 Contact with family/whanau, consumer not present;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T33;Seclusion;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T34;Electroconvulsive therapy;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T35;Did not attend;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T36;Contact with family/whanau, consumer present;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
OM;Other social media/e-therapy;T37;On leave;BED;2006/07;.0000;.0000;.0000;2006-07-01;2007-06-30
